Timestamp,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
25707,0.12,-0.0,-0.12,0.2,0.21,-1.01,627.53,391.23,-198.53
25718,0.0,-0.0,0.06,0.19,0.22,-1.0,618.18,409.44,-193.76
25747,0.06,-0.0,-0.0,0.2,0.22,-1.01,613.83,405.35,-195.17
25758,0.06,-0.06,0.12,0.2,0.22,-1.0,621.24,407.86,-197.85
25787,-0.06,0.06,-0.06,0.19,0.23,-1.01,615.46,397.11,-194.15
25798,-0.06,0.06,-0.0,0.2,0.22,-1.02,608.08,397.15,-196.71
25827,0.0,0.12,-0.0,0.2,0.22,-1.02,616.84,401.26,-192.69
25838,0.0,-0.0,0.06,0.2,0.22,-1.0,615.15,416.18,-198.8
25867,0.18,-0.06,-0.0,0.19,0.22,-1.01,606.37,410.8,-200.2
25878,0.0,-0.12,0.18,0.2,0.22,-0.99,622.65,415.9,-202.92
25907,-0.18,0.06,-0.0,0.19,0.22,-1.0,624.4,400.82,-200.81
25918,-0.12,0.12,-0.06,0.2,0.22,-1.02,621.1,414.74,-197.61
25947,-0.06,0.06,-0.0,0.2,0.23,-1.01,624.26,407.71,-200.57
25958,0.0,-0.0,0.06,0.2,0.22,-1.01,609.46,405.24,-200.44
25987,0.0,-0.0,-0.0,0.19,0.21,-1.0,615.32,413.19,-205.57
25998,0.06,-0.0,-0.06,0.2,0.23,-1.0,622.55,413.48,-193.68
26075,-0.06,0.12,-0.0,0.2,0.23,-1.01,618.37,397.2,-190.19
26085,-0.06,0.06,-0.12,0.19,0.22,-1.02,620.96,417.69,-192.17
26114,0.06,-0.0,0.06,0.19,0.22,-1.02,625.81,408.86,-205.88
26125,-0.06,0.06,0.06,0.2,0.22,-1.01,610.89,402.7,-193.89
26154,0.0,-0.0,-0.0,0.2,0.22,-1.02,607.83,416.08,-205.36
26165,-0.12,0.06,0.06,0.2,0.22,-1.01,607.93,409.3,-202.94
26194,0.06,-0.06,0.12,0.2,0.22,-1.01,609.3,410.84,-197.57
26205,-0.06,0.06,-0.0,0.2,0.22,-1.0,601.83,415.02,-199.98
26234,0.0,-0.0,0.06,0.19,0.22,-1.01,623.86,417.78,-188.22
26245,0.06,-0.0,0.12,0.2,0.23,-1.0,613.91,401.22,-195.31
26274,-0.06,0.06,-0.06,0.19,0.21,-1.0,622.64,418.55,-205.49
26285,0.0,-0.0,0.06,0.2,0.23,-1.03,630.46,401.79,-208.86
26314,-0.12,0.12,-0.0,0.2,0.23,-1.01,618.27,409.24,-199.09
26325,0.0,-0.0,-0.12,0.2,0.22,-1.0,624.07,414.69,-197.65
26354,0.0,-0.0,-0.06,0.19,0.21,-1.01,610.66,403.19,-180.54
26365,-0.06,0.12,-0.06,0.2,0.23,-1.02,610.8,406.83,-193.74
26394,0.06,-0.12,0.06,0.2,0.22,-1.03,610.85,406.73,-196.41
26405,-0.06,0.06,0.06,0.2,0.22,-1.0,633.13,408.96,-199.32
26434,0.06,-0.12,0.18,0.2,0.23,-1.02,607.89,413.33,-205.46
26445,-0.06,-0.0,0.12,0.19,0.22,-1.0,600.35,413.72,-198.68
26474,-0.06,0.18,-0.0,0.2,0.23,-1.02,618.07,418.88,-198.75
26485,0.0,-0.0,-0.06,0.19,0.22,-1.01,615.29,409.3,-199.05
26514,-0.06,0.06,0.06,0.2,0.22,-1.0,601.98,410.74,-204.13
26525,-0.06,0.06,-0.0,0.19,0.23,-1.0,615.28,413.29,-202.9
26554,0.06,-0.0,-0.0,0.19,0.22,-1.0,609.61,400.96,-204.59
26565,-0.06,0.06,-0.0,0.2,0.23,-1.0,616.43,417.92,-188.1
26594,-0.06,0.06,0.12,0.21,0.22,-1.0,622.55,413.48,-193.68
26605,-0.06,0.06,0.12,0.19,0.23,-1.01,613.72,414.79,-200.16
26634,-0.12,0.06,0.12,0.19,0.22,-0.99,616.57,411.04,-188.35
26708,0.06,-0.06,-0.0,0.19,0.22,-1.01,615.39,402.52,-196.62
26718,-0.06,0.12,0.06,0.2,0.23,-1.03,611.16,396.85,-203.42
26747,-0.06,0.06,0.06,0.21,0.22,-1.02,607.82,409.54,-196.27
26758,0.0,-0.0,0.06,0.19,0.23,-0.99,620.84,417.93,-185.5
26787,-0.06,0.06,0.06,0.19,0.22,-1.0,615.42,406.4,-203.15
26798,0.0,-0.06,0.12,0.2,0.22,-0.99,607.48,426.06,-195.68
26827,-0.06,0.12,-0.0,0.2,0.23,-1.01,606.5,407.9,-204.3
26838,-0.06,0.12,0.18,0.2,0.22,-1.02,606.08,415.37,-188.04
26867,0.06,-0.06,0.12,0.2,0.22,-1.01,618.41,402.36,-199.34
26878,-0.06,0.06,0.18,0.19,0.23,-1.01,607.58,414.01,-186.78
26907,0.06,0.06,0.06,0.2,0.23,-1.0,625.5,418.74,-198.86
26918,-0.06,0.06,0.06,0.19,0.23,-1.02,615.32,413.19,-205.57
26947,0.06,-0.06,-0.06,0.19,0.23,-1.01,615.35,402.61,-193.95
26958,-0.06,0.06,-0.0,0.2,0.22,-1.01,616.96,404.95,-204.55
26987,-0.06,-0.0,-0.06,0.2,0.22,-1.01,615.34,400.01,-190.05
26998,-0.12,0.06,-0.0,0.19,0.22,-1.01,615.31,406.65,-196.48
27027,0.06,-0.0,-0.06,0.2,0.22,-1.0,613.6,411.1,-188.3
27038,-0.06,0.06,0.06,0.21,0.21,-1.01,618.42,408.9,-208.43
27067,0.0,-0.0,0.12,0.2,0.22,-1.02,610.71,413.61,-196.17
27078,-0.06,0.06,-0.0,0.19,0.22,-1.01,609.25,410.94,-194.91
27107,0.0,-0.06,-0.0,0.19,0.22,-1.02,600.7,399.8,-203.17
27118,0.0,-0.0,0.06,0.2,0.22,-1.0,614.03,404.91,-207.18
27147,0.0,-0.0,-0.06,0.2,0.23,-1.01,618.11,409.59,-189.75
27158,0.0,-0.0,0.12,0.2,0.22,-1.01,606.44,410.65,-204.2
27187,0.0,-0.06,-0.0,0.2,0.22,-0.99,615.31,406.65,-196.48
27198,0.0,0.06,0.12,0.2,0.22,-1.02,613.6,411.1,-188.3
27227,0.0,-0.0,0.12,0.2,0.22,-1.01,609.56,398.45,-198.01
27238,0.0,-0.0,-0.0,0.2,0.22,-1.01,610.68,409.73,-189.64
27267,0.06,-0.06,0.06,0.19,0.23,-1.01,618.25,413.23,-202.95
27340,0.0,0.06,-0.0,0.2,0.22,-1.01,606.9,388.63,-204.98
27355,0.0,-0.06,0.12,0.2,0.22,-1.01,605.94,422.25,-187.8
27370,-0.12,0.12,0.06,0.19,0.22,-1.0,615.66,396.67,-206.16
27399,-0.06,0.18,0.12,0.2,0.22,-1.01,609.34,401.55,-188.58
27410,-0.06,0.06,0.18,0.2,0.22,-1.01,611.25,392.72,-203.57
27439,0.12,-0.0,0.12,0.19,0.22,-1.0,621.15,408.05,-192.51
27450,-0.06,0.12,0.12,0.19,0.23,-1.01,609.14,411.18,-188.23
27479,-0.06,0.18,0.06,0.19,0.23,-1.01,618.12,406.93,-187.18
27490,0.0,-0.0,-0.0,0.2,0.23,-1.01,610.84,409.39,-198.98
27519,0.06,-0.06,-0.0,0.2,0.22,-1.02,609.26,405.68,-188.43
27530,-0.06,0.06,-0.0,0.19,0.22,-1.01,621.24,407.86,-197.85
27559,-0.06,-0.0,-0.0,0.19,0.22,-1.02,623.89,421.67,-194.74
27570,0.0,-0.12,0.12,0.21,0.23,-1.0,604.86,406.94,-193.65
27599,0.0,-0.06,0.06,0.2,0.22,-1.0,616.84,401.26,-192.69
27610,-0.12,0.06,0.06,0.2,0.22,-1.02,621.35,405.01,-200.62
27639,-0.06,-0.0,-0.0,0.2,0.22,-1.0,615.46,406.3,-205.82
27650,0.12,-0.0,-0.06,0.2,0.22,-1.0,613.63,414.98,-194.83
27679,0.06,-0.0,0.06,0.2,0.22,-1.0,606.44,405.39,-197.72
27690,0.0,-0.0,-0.0,0.2,0.21,-1.01,616.68,410.8,-195.02
27719,0.0,-0.0,-0.0,0.2,0.23,-1.0,616.8,414.49,-206.88
27730,0.0,-0.06,0.06,0.18,0.22,-1.0,630.3,402.13,-199.52
27759,-0.06,-0.0,0.12,0.19,0.22,-1.02,610.95,399.95,-193.98
27770,0.0,-0.12,0.12,0.2,0.22,-1.01,610.49,416.71,-186.73
27799,0.0,-0.0,0.12,0.2,0.22,-1.02,622.82,402.37,-196.74
27810,-0.12,0.18,0.12,0.2,0.22,-1.01,618.25,413.23,-202.95
27839,0.0,-0.12,-0.06,0.2,0.23,-1.01,606.2,415.13,-194.71
27850,-0.06,0.06,0.06,0.19,0.22,-1.01,602.23,401.01,-207.14
27879,-0.06,0.18,-0.0,0.19,0.23,-1.02,623.98,421.47,-200.08
27890,-0.06,0.12,-0.06,0.19,0.22,-1.0,629.91,418.75,-196.26
27967,0.18,-0.0,-0.06,0.2,0.22,-1.01,618.22,409.34,-196.42
27978,-0.06,0.3,-0.06,0.2,0.22,-1.01,607.62,413.92,-189.45
28006,-0.06,-0.06,-0.12,0.19,0.22,-1.01,613.57,417.74,-194.73
28017,0.0,-0.0,-0.0,0.19,0.21,-1.0,618.18,413.37,-198.95
28046,-0.12,0.06,-0.06,0.2,0.22,-1.01,590.36,397.25,-203.11
28057,0.06,-0.06,0.06,0.2,0.23,-1.0,610.71,413.61,-196.17
28086,0.0,-0.06,-0.0,0.2,0.23,-1.01,621.29,407.76,-200.52
28097,-0.06,0.12,-0.0,0.19,0.23,-1.01,618.42,399.71,-196.77
28126,0.06,-0.0,-0.0,0.2,0.22,-1.03,606.98,384.5,-205.13
28137,0.0,0.12,-0.0,0.2,0.22,-1.02,625.65,400.0,-184.87
28166,0.0,-0.06,0.06,0.2,0.23,-1.0,610.85,406.73,-196.41
28177,-0.06,0.06,-0.0,0.2,0.22,-1.03,609.36,408.09,-197.67
28206,0.06,-0.12,-0.0,0.19,0.22,-1.0,607.92,406.69,-199.03
28217,0.06,-0.0,0.12,0.2,0.22,-1.01,609.31,408.19,-195.0
28246,0.0,0.06,0.12,0.2,0.22,-1.01,607.77,409.64,-193.6
28257,0.0,-0.0,-0.0,0.19,0.22,-1.01,609.21,414.97,-197.43
28286,0.0,-0.12,-0.06,0.19,0.22,-1.01,606.44,405.39,-197.72
28297,-0.06,0.06,-0.06,0.2,0.22,-1.02,613.92,405.15,-200.51
28326,0.12,-0.06,0.06,0.2,0.22,-1.01,602.47,391.27,-210.15
28337,0.06,-0.12,-0.0,0.19,0.23,-1.0,627.19,407.75,-197.94
28366,0.06,-0.06,-0.0,0.2,0.22,-1.01,622.58,416.04,-198.92
28377,-0.06,0.06,0.18,0.2,0.22,-1.02,614.9,416.72,-184.13
28406,-0.12,0.06,0.06,0.2,0.22,-1.01,627.44,400.62,-204.86
28417,-0.06,0.06,-0.0,0.2,0.23,-1.01,622.52,409.6,-187.15
28446,0.12,-0.06,-0.0,0.2,0.23,-1.0,610.85,406.73,-196.41
28457,0.0,-0.0,0.12,0.19,0.23,-0.99,607.68,416.42,-196.02
28486,0.06,-0.0,0.06,0.2,0.21,-1.0,630.21,406.26,-199.37
28497,0.06,-0.12,-0.06,0.19,0.22,-1.0,615.31,406.65,-196.48
28526,0.0,-0.0,0.06,0.19,0.22,-1.01,609.3,410.84,-197.57
28598,0.0,-0.0,-0.0,0.19,0.22,-1.0,609.6,398.35,-200.68
28608,-0.12,0.06,-0.0,0.2,0.22,-1.0,611.11,408.8,-214.99
28637,-0.06,0.06,-0.0,0.19,0.23,-1.0,616.5,421.71,-197.3
28648,0.0,0.06,0.06,0.2,0.23,-1.02,616.84,405.19,-197.88
28677,-0.12,-0.06,-0.0,0.19,0.22,-1.0,615.19,406.89,-189.81
28688,0.06,0.12,0.06,0.2,0.23,-1.01,621.15,414.65,-200.28
28717,-0.06,0.12,-0.06,0.21,0.23,-1.01,610.96,415.68,-214.75
28728,0.12,-0.0,0.06,0.19,0.22,-1.03,625.85,399.56,-196.88
28757,0.0,-0.06,0.12,0.19,0.22,-1.0,618.36,402.46,-196.67
28768,0.06,-0.0,0.06,0.2,0.23,-1.0,624.42,398.17,-198.24
28797,-0.06,0.06,-0.06,0.19,0.22,-1.01,624.27,401.12,-192.8
28808,0.0,-0.06,0.06,0.19,0.23,-1.01,613.93,416.96,-216.08
28837,-0.18,0.06,-0.18,0.2,0.22,-1.01,618.32,406.49,-199.19
28848,-0.06,0.12,0.06,0.2,0.22,-1.01,614.07,400.88,-204.66
28877,-0.12,0.06,-0.06,0.19,0.22,-1.01,610.69,416.27,-198.74
28888,0.0,0.06,0.18,0.19,0.22,-1.01,621.49,398.13,-200.86
28917,0.0,-0.0,-0.0,0.2,0.22,-1.02,615.18,400.35,-180.71
28928,0.0,-0.06,-0.0,0.2,0.22,-1.0,615.2,409.5,-193.71
28957,0.0,-0.0,0.12,0.2,0.23,-1.01,615.16,413.53,-196.23
28968,-0.06,0.12,-0.0,0.2,0.21,-1.02,605.0,409.26,-205.56
28997,-0.06,0.06,0.06,0.19,0.22,-1.01,607.97,400.0,-193.94
29008,0.0,-0.06,-0.0,0.19,0.21,-1.02,624.26,407.71,-200.57
29037,0.0,-0.06,0.06,0.19,0.21,-1.01,606.44,401.46,-192.53
29048,0.06,-0.06,0.06,0.19,0.22,-1.0,606.23,408.49,-188.29
29077,0.0,-0.0,0.12,0.19,0.22,-1.0,621.3,405.11,-197.95
29088,-0.06,0.18,0.06,0.21,0.23,-1.02,615.39,402.52,-196.62
29117,-0.06,-0.0,0.06,0.19,0.23,-1.01,618.58,399.37,-206.11
29128,0.0,0.06,-0.0,0.19,0.22,-1.0,624.53,397.92,-204.91
29157,-0.12,0.06,0.18,0.2,0.22,-1.0,610.92,415.78,-212.08
29230,-0.06,0.12,-0.06,0.2,0.21,-1.0,616.88,401.16,-195.36
29240,0.0,-0.0,0.12,0.2,0.21,-0.99,622.72,409.16,-199.16
29269,-0.06,0.12,-0.0,0.2,0.23,-1.0,614.16,400.68,-209.99
29280,0.0,-0.0,0.06,0.2,0.23,-1.01,604.87,413.48,-202.75
29309,0.06,-0.06,-0.0,0.2,0.21,-1.0,609.27,408.28,-192.34
29320,-0.06,0.06,0.12,0.2,0.22,-1.01,613.78,414.64,-204.17
29349,-0.12,0.06,0.12,0.2,0.23,-1.01,621.24,407.86,-197.85
29360,0.0,-0.06,0.06,0.19,0.22,-1.02,615.2,409.5,-193.71
29389,-0.12,0.06,-0.0,0.21,0.22,-1.01,617.1,398.07,-204.8
29400,0.0,-0.0,-0.0,0.2,0.23,-1.0,620.99,411.05,-185.75
29429,0.0,0.06,0.18,0.19,0.22,-1.01,622.55,413.48,-193.68
29440,-0.06,0.06,0.06,0.19,0.22,-1.01,622.49,416.24,-193.58
29469,0.0,0.06,0.06,0.2,0.23,-1.01,621.56,397.98,-204.87
29480,0.0,-0.0,0.18,0.2,0.22,-1.0,606.68,391.72,-195.54
29509,0.0,-0.06,-0.0,0.19,0.21,-1.01,622.98,402.03,-206.08
29520,-0.06,0.06,0.12,0.2,0.22,-1.01,615.14,409.64,-189.71
29549,-0.06,0.06,-0.0,0.19,0.22,-1.01,625.95,396.71,-199.64
29560,0.06,-0.06,0.12,0.19,0.23,-1.0,613.86,407.91,-200.41
29589,0.06,-0.06,-0.0,0.2,0.22,-1.01,613.86,407.91,-200.41
29600,0.0,-0.06,0.12,0.19,0.22,-1.01,618.23,406.69,-193.85
29629,0.12,-0.06,-0.06,0.19,0.23,-1.01,616.64,410.89,-192.35
29640,-0.06,0.06,0.06,0.2,0.22,-1.01,600.53,402.8,-196.4
29669,-0.18,0.12,0.06,0.2,0.22,-1.0,617.98,419.08,-193.41
29680,0.0,-0.06,-0.0,0.19,0.22,-1.01,621.19,410.61,-197.75
29709,0.0,0.06,-0.06,0.18,0.22,-1.01,605.22,396.97,-203.33
29720,0.0,0.06,-0.0,0.2,0.22,-1.0,615.26,415.94,-205.48
29749,0.06,-0.06,-0.06,0.19,0.22,-1.02,610.95,409.14,-205.65
29760,0.12,-0.0,0.12,0.19,0.22,-1.01,613.72,408.2,-192.4
29789,0.0,-0.0,0.06,0.2,0.22,-1.02,622.71,413.14,-203.02
29861,0.0,-0.0,-0.12,0.2,0.22,-1.0,624.22,407.8,-197.9
29872,0.0,-0.0,0.06,0.19,0.22,-1.01,606.4,405.49,-195.06
29900,0.0,-0.0,0.06,0.2,0.22,-1.01,606.83,394.04,-207.46
29911,-0.12,0.12,0.12,0.19,0.22,-1.0,609.4,407.99,-200.34
29940,0.06,-0.0,-0.06,0.19,0.22,-1.02,613.83,405.35,-195.17
29951,0.0,-0.0,0.06,0.2,0.22,-1.02,613.78,405.44,-192.5
29980,0.06,-0.06,-0.06,0.19,0.22,-1.01,616.69,414.73,-200.21
29991,-0.06,0.06,-0.0,0.19,0.23,-1.0,615.2,409.5,-193.71
30020,0.06,0.06,0.12,0.2,0.23,-1.01,615.35,406.55,-199.15
30031,0.0,0.06,0.12,0.2,0.22,-1.0,613.61,417.64,-197.4
30060,0.3,-0.18,0.12,0.19,0.23,-1.01,618.62,399.27,-208.77
30071,-0.18,0.18,0.18,0.2,0.23,-1.02,613.6,411.1,-188.3
30100,0.0,-0.0,0.06,0.2,0.23,-1.01,613.87,405.25,-197.84
30111,-0.18,0.12,0.12,0.2,0.22,-1.0,611.0,397.19,-194.08
30140,-0.12,0.18,0.12,0.2,0.22,-1.01,610.29,426.34,-186.39
30151,-0.06,0.06,0.12,0.19,0.22,-1.0,623.98,414.88,-192.32
30180,0.18,-0.06,0.06,0.19,0.22,-1.01,622.93,402.13,-203.41
30191,-0.12,0.06,-0.0,0.2,0.23,-1.0,615.36,409.16,-203.05
30220,0.0,0.06,0.12,0.2,0.23,-1.01,625.55,415.98,-198.96
30231,-0.12,0.12,0.12,0.19,0.21,-1.01,631.96,397.78,-205.02
30260,0.0,-0.0,-0.06,0.19,0.22,-1.01,633.42,392.54,-197.23
30271,0.0,-0.0,0.06,0.2,0.23,-1.0,622.82,402.37,-196.74
30300,-0.06,0.06,-0.0,0.2,0.22,-1.03,618.23,406.69,-193.85
30311,-0.12,0.18,0.12,0.19,0.21,-1.0,627.18,410.4,-200.51
30340,-0.06,0.18,-0.0,0.2,0.22,-1.0,615.49,399.67,-199.39
30351,0.06,-0.0,0.12,0.19,0.22,-1.01,609.2,408.43,-188.33
30380,0.0,-0.12,-0.06,0.2,0.22,-1.01,613.52,417.83,-192.06
30391,0.12,-0.0,-0.0,0.2,0.22,-1.0,606.44,401.46,-192.53
30420,-0.06,0.06,-0.0,0.21,0.23,-1.02,616.96,404.95,-204.55
30492,0.0,-0.12,0.06,0.2,0.22,-1.0,615.37,413.09,-208.24
30508,0.0,-0.06,0.06,0.2,0.22,-1.0,616.9,398.5,-192.79
30527,-0.06,0.06,0.06,0.19,0.23,-1.0,616.9,407.7,-204.46
30547,0.18,-0.12,0.06,0.2,0.22,-1.01,613.77,408.1,-195.07
30567,-0.06,0.24,0.06,0.2,0.22,-1.02,618.48,406.15,-208.53
30587,-0.12,0.24,0.12,0.2,0.23,-1.01,610.75,409.58,-193.64
30607,0.0,-0.18,-0.06,0.2,0.22,-1.01,609.54,401.11,-200.58
30627,-0.18,-0.0,-0.0,0.2,0.22,-1.01,609.6,394.42,-195.49
30647,-0.06,-0.06,0.06,0.19,0.22,-1.01,624.01,408.24,-185.89
30663,-0.18,0.12,0.06,0.2,0.23,-1.0,604.9,406.85,-196.32
30692,0.12,-0.0,0.06,0.19,0.23,-1.0,616.79,407.95,-197.78
30703,-0.06,0.06,-0.12,0.19,0.22,-1.01,609.01,415.41,-185.42
30732,0.0,-0.0,0.12,0.2,0.22,-1.01,607.96,402.66,-196.51
30743,0.0,-0.12,-0.06,0.2,0.21,-1.0,615.35,406.55,-199.15
30772,-0.06,0.06,0.12,0.19,0.22,-1.02,630.35,399.38,-199.61
30783,0.0,-0.0,-0.0,0.2,0.22,-1.02,602.1,405.23,-204.33
30812,-0.06,-0.12,-0.0,0.2,0.23,-1.01,621.34,401.07,-195.43
30823,-0.06,0.12,-0.06,0.2,0.22,-1.01,616.64,410.89,-192.35
30852,0.0,-0.0,-0.18,0.19,0.22,-1.02,615.35,402.61,-193.95
30863,0.0,-0.06,-0.06,0.2,0.22,-1.01,622.59,413.39,-196.35
30892,-0.06,0.06,0.06,0.19,0.22,-1.01,610.89,406.63,-199.08
30903,-0.12,0.12,0.24,0.2,0.22,-1.01,622.69,406.6,-193.92
30932,0.18,-0.24,0.06,0.2,0.22,-1.02,615.44,402.42,-199.29
30943,-0.06,0.18,0.12,0.21,0.23,-1.01,631.49,408.0,-188.67
30972,0.06,0.06,-0.06,0.19,0.23,-1.01,610.96,406.49,-203.08
30983,-0.12,-0.0,0.12,0.19,0.22,-1.0,618.27,409.24,-199.09
31012,0.0,-0.0,0.12,0.2,0.22,-1.01,607.71,409.79,-189.6
31023,0.0,-0.0,0.12,0.2,0.22,-1.0,616.98,394.38,-192.93
31052,-0.12,0.06,0.12,0.2,0.22,-1.01,627.32,394.32,-189.09
31129,0.0,-0.0,0.12,0.19,0.23,-1.02,622.49,416.24,-193.58
31140,0.06,-0.18,-0.12,0.2,0.23,-1.01,627.47,393.98,-198.43
31168,0.0,-0.06,0.06,0.21,0.23,-1.02,618.22,409.34,-196.42
31179,0.06,-0.06,0.06,0.2,0.22,-1.01,616.84,405.19,-197.88
31208,-0.06,0.06,-0.12,0.2,0.21,-1.02,604.69,409.94,-186.88
31219,0.0,-0.06,-0.0,0.2,0.22,-1.02,618.27,409.24,-199.09
31248,-0.18,0.12,0.06,0.2,0.22,-1.0,613.66,408.34,-188.4
31259,-0.06,0.06,0.18,0.2,0.22,-1.02,609.64,394.32,-198.16
31288,-0.06,0.06,0.12,0.19,0.22,-1.0,607.48,426.06,-195.68
31299,0.06,-0.0,0.06,0.21,0.23,-1.02,617.13,400.62,-210.04
31328,0.12,0.12,-0.0,0.19,0.23,-1.02,609.46,410.5,-206.92
31328,0.12,0.12,-0.0,0.2,0.23,-1.05,241.64,774.85,155.05
31373,0.06,-0.06,0.18,0.2,0.22,-1.01,618.18,409.44,-193.76
31388,0.06,-0.0,0.06,0.19,0.22,-1.0,616.9,407.7,-204.46
31403,-0.06,0.06,0.18,0.2,0.21,-1.01,606.38,408.15,-197.63
31432,-0.12,0.06,-0.0,0.2,0.22,-1.01,618.52,402.12,-206.01
31443,0.0,-0.0,0.18,0.2,0.22,-1.01,613.81,408.0,-197.74
31472,-0.12,0.18,-0.06,0.2,0.21,-1.0,622.72,409.16,-199.16
31483,-0.18,0.06,0.12,0.19,0.22,-1.02,608.07,402.42,-203.18
31512,0.06,-0.0,-0.06,0.2,0.22,-1.01,618.33,409.1,-203.1
31523,-0.06,0.06,-0.0,0.19,0.22,-1.02,624.23,414.34,-206.99
31552,-0.06,0.12,0.12,0.21,0.22,-1.01,607.92,406.69,-199.03
31563,-0.06,0.06,-0.12,0.21,0.22,-1.01,597.32,416.53,-198.53
31592,-0.06,0.18,0.12,0.19,0.22,-1.01,606.5,407.9,-204.3
31603,-0.12,0.12,-0.0,0.2,0.22,-1.01,607.68,416.42,-196.02
31632,0.06,-0.0,-0.06,0.2,0.22,-1.01,607.97,400.0,-193.94
31643,-0.06,0.12,0.12,0.2,0.23,-1.02,607.98,409.2,-205.61
31672,0.06,-0.24,-0.0,0.19,0.23,-1.03,616.73,401.5,-186.02
31683,0.0,-0.06,-0.0,0.2,0.23,-1.02,608.18,399.56,-205.95
31760,-0.06,0.12,-0.0,0.2,0.22,-1.0,617.06,407.36,-213.8
31770,0.06,-0.06,-0.0,0.2,0.23,-1.0,607.86,409.44,-198.94
31799,0.0,-0.0,-0.12,0.2,0.22,-1.01,618.11,409.59,-189.75
31810,0.0,-0.0,0.06,0.2,0.22,-1.01,608.06,399.81,-199.28
31839,-0.06,0.06,-0.06,0.19,0.22,-1.01,609.47,407.84,-204.34
31850,0.06,0.12,0.06,0.2,0.22,-1.01,625.6,406.69,-189.96
31879,-0.12,0.06,0.18,0.2,0.22,-1.01,618.14,413.47,-196.28
31890,-0.06,0.12,-0.0,0.2,0.22,-1.0,615.64,392.78,-199.63
31919,0.0,-0.0,-0.12,0.2,0.22,-1.01,621.24,407.86,-197.85
31930,0.06,0.06,0.06,0.2,0.22,-1.01,607.77,409.64,-193.6
31959,0.0,-0.0,0.06,0.2,0.22,-1.02,622.66,402.72,-187.4
31970,-0.12,0.06,-0.0,0.21,0.22,-1.01,624.11,410.65,-195.13
31999,0.0,-0.12,0.06,0.2,0.22,-1.01,633.17,399.67,-190.32
32010,-0.06,-0.12,0.12,0.2,0.22,-1.01,611.01,406.39,-205.75
32039,-0.06,0.06,-0.0,0.2,0.22,-1.0,615.25,409.4,-196.38
32050,-0.06,0.06,-0.0,0.19,0.23,-1.0,618.52,396.86,-199.53
32079,0.0,0.06,0.06,0.2,0.22,-1.01,618.27,409.24,-199.09
32090,-0.06,0.12,0.06,0.2,0.23,-1.01,627.55,397.77,-207.62
32119,-0.12,0.06,-0.06,0.2,0.22,-1.02,621.19,410.61,-197.75
32130,0.0,-0.0,-0.0,0.2,0.23,-1.01,615.4,399.86,-194.05
32159,-0.06,0.12,0.12,0.2,0.23,-1.0,622.85,406.26,-203.26
32170,-0.06,0.06,0.06,0.2,0.22,-1.01,613.52,417.83,-192.06
32199,-0.06,0.06,0.12,0.2,0.22,-1.01,621.36,407.62,-204.52
32210,0.0,-0.06,-0.0,0.2,0.23,-1.01,610.59,413.86,-189.49
32239,0.0,-0.0,-0.06,0.21,0.22,-1.0,607.78,413.57,-198.79
32250,0.0,-0.06,0.18,0.19,0.22,-1.02,606.15,415.22,-192.05
32279,0.06,-0.0,0.06,0.2,0.22,-1.0,610.16,430.57,-183.57
32290,-0.06,0.06,-0.0,0.2,0.22,-1.01,610.96,406.49,-203.08
32319,0.0,-0.0,-0.0,0.2,0.22,-1.02,611.32,385.99,-199.81
32391,0.0,-0.06,-0.0,0.19,0.22,-0.99,607.92,406.69,-199.03
32401,-0.06,0.06,-0.06,0.2,0.22,-1.01,621.26,405.2,-195.28
32430,-0.06,0.06,0.12,0.2,0.22,-1.02,611.05,397.1,-196.75
32441,0.24,-0.0,0.06,0.19,0.22,-1.01,615.05,419.03,-196.04
32470,0.18,-0.06,-0.0,0.2,0.23,-1.01,610.74,406.98,-189.74
32481,0.12,-0.18,-0.0,0.19,0.22,-1.0,613.96,401.12,-197.98
32510,0.06,-0.18,0.06,0.2,0.22,-1.0,627.29,404.9,-200.71
32521,0.0,0.06,0.06,0.2,0.22,-1.01,630.25,402.23,-196.85
32550,0.0,-0.06,0.12,0.2,0.21,-1.01,613.83,405.35,-195.17
32561,-0.06,0.18,0.12,0.2,0.23,-1.01,615.42,406.4,-203.15
32590,0.0,-0.0,0.06,0.2,0.22,-1.0,613.5,408.69,-179.06
32601,-0.06,0.06,0.06,0.2,0.22,-1.01,627.14,407.84,-195.27
32630,0.0,0.06,-0.0,0.2,0.22,-1.01,606.68,391.72,-195.54
32641,-0.06,0.06,-0.0,0.19,0.22,-0.99,620.91,421.72,-194.7
32670,-0.06,0.06,0.18,0.2,0.21,-1.01,624.12,414.59,-200.32
32681,-0.06,0.12,0.06,0.2,0.23,-1.01,606.28,405.73,-188.38
32710,0.0,-0.12,-0.06,0.2,0.22,-1.01,609.06,424.51,-199.76
32721,0.0,-0.06,-0.06,0.2,0.22,-1.0,622.94,406.06,-208.6
32750,-0.06,0.18,-0.0,0.2,0.22,-1.01,605.1,402.47,-203.14
32761,0.0,0.06,-0.18,0.19,0.22,-1.0,615.0,419.13,-193.37
32790,0.0,-0.0,0.06,0.2,0.22,-1.01,622.64,413.29,-199.01
